Código província,Província,x,y
MONS,Trades - Indian Monsoon Gyres Province,48.5,-0.5
MONS,Trades - Indian Monsoon Gyres Province,49.5,-0.5
MONS,Trades - Indian Monsoon Gyres Province,50.5,-0.5
MONS,Trades - Indian Monsoon Gyres Province,50.5,0.5
MONS,Trades - Indian Monsoon Gyres Province,50.5,1.5
MONS,Trades - Indian Monsoon Gyres Province,50.5,2.5
MONS,Trades - Indian Monsoon Gyres Province,50.5,3.5
MONS,Trades - Indian Monsoon Gyres Province,51.5,3.5
MONS,Trades - Indian Monsoon Gyres Province,52.5,3.5
MONS,Trades - Indian Monsoon Gyres Province,52.5,4.5
MONS,Trades - Indian Monsoon Gyres Province,52.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,53.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,54.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,55.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,56.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,56.5,6.5
MONS,Trades - Indian Monsoon Gyres Province,56.5,7.5
MONS,Trades - Indian Monsoon Gyres Province,56.5,8.5
MONS,Trades - Indian Monsoon Gyres Province,56.5,9.5
MONS,Trades - Indian Monsoon Gyres Province,56.5,10.5
MONS,Trades - Indian Monsoon Gyres Province,56.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,57.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,58.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,59.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,60.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,60.5,12.5
MONS,Trades - Indian Monsoon Gyres Province,60.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,61.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,62.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,63.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,64.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,65.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,66.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,67.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,68.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,69.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,70.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,71.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,72.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,72.5,12.5
MONS,Trades - Indian Monsoon Gyres Province,72.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,73.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,73.5,10.5
MONS,Trades - Indian Monsoon Gyres Province,73.5,9.5
MONS,Trades - Indian Monsoon Gyres Province,74.5,9.5
MONS,Trades - Indian Monsoon Gyres Province,74.5,8.5
MONS,Trades - Indian Monsoon Gyres Province,74.5,7.5
MONS,Trades - Indian Monsoon Gyres Province,75.5,7.5
MONS,Trades - Indian Monsoon Gyres Province,75.5,6.5
MONS,Trades - Indian Monsoon Gyres Province,75.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,76.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,77.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,78.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,79.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,80.5,5.5
MONS,Trades - Indian Monsoon Gyres Province,80.5,6.0
MONS,Trades - Indian Monsoon Gyres Province,81.0,6.0
MONS,Trades - Indian Monsoon Gyres Province,81.5,6.0
MONS,Trades - Indian Monsoon Gyres Province,81.5,6.5
MONS,Trades - Indian Monsoon Gyres Province,82.0,6.5
MONS,Trades - Indian Monsoon Gyres Province,82.0,7.0
MONS,Trades - Indian Monsoon Gyres Province,82.0,7.5
MONS,Trades - Indian Monsoon Gyres Province,81.5,7.5
MONS,Trades - Indian Monsoon Gyres Province,81.5,8.0
MONS,Trades - Indian Monsoon Gyres Province,81.5,8.5
MONS,Trades - Indian Monsoon Gyres Province,81.0,8.5
MONS,Trades - Indian Monsoon Gyres Province,81.5,8.5
MONS,Trades - Indian Monsoon Gyres Province,81.0,8.5
MONS,Trades - Indian Monsoon Gyres Province,81.0,9.0
MONS,Trades - Indian Monsoon Gyres Province,81.0,9.5
MONS,Trades - Indian Monsoon Gyres Province,80.5,9.5
MONS,Trades - Indian Monsoon Gyres Province,81.5,9.5
MONS,Trades - Indian Monsoon Gyres Province,82.5,9.5
MONS,Trades - Indian Monsoon Gyres Province,82.5,10.5
MONS,Trades - Indian Monsoon Gyres Province,82.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,82.5,12.5
MONS,Trades - Indian Monsoon Gyres Province,82.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,83.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,84.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,84.5,14.5
MONS,Trades - Indian Monsoon Gyres Province,84.5,15.5
MONS,Trades - Indian Monsoon Gyres Province,85.5,15.5
MONS,Trades - Indian Monsoon Gyres Province,86.5,15.5
MONS,Trades - Indian Monsoon Gyres Province,86.5,16.5
MONS,Trades - Indian Monsoon Gyres Province,86.5,17.5
MONS,Trades - Indian Monsoon Gyres Province,87.5,17.5
MONS,Trades - Indian Monsoon Gyres Province,88.5,17.5
MONS,Trades - Indian Monsoon Gyres Province,89.5,17.5
MONS,Trades - Indian Monsoon Gyres Province,90.5,17.5
MONS,Trades - Indian Monsoon Gyres Province,91.5,17.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,17.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,16.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,15.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,14.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,13.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,12.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,11.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,9.0
MONS,Trades - Indian Monsoon Gyres Province,93.0,9.0
MONS,Trades - Indian Monsoon Gyres Province,93.0,9.5
MONS,Trades - Indian Monsoon Gyres Province,92.5,9.0
MONS,Trades - Indian Monsoon Gyres Province,94.0,7.0
MONS,Trades - Indian Monsoon Gyres Province,94.0,6.5
MONS,Trades - Indian Monsoon Gyres Province,94.0,7.0
MONS,Trades - Indian Monsoon Gyres Province,93.5,7.0
MONS,Trades - Indian Monsoon Gyres Province,94.0,7.0
MONS,Trades - Indian Monsoon Gyres Province,100.5,-3.5
MONS,Trades - Indian Monsoon Gyres Province,100.5,-3.0
MONS,Trades - Indian Monsoon Gyres Province,100.0,-3.0
MONS,Trades - Indian Monsoon Gyres Province,100.5,-3.0
MONS,Trades - Indian Monsoon Gyres Province,100.5,-3.5
MONS,Trades - Indian Monsoon Gyres Province,43.5,-12.0
MONS,Trades - Indian Monsoon Gyres Province,43.5,-11.5
MONS,Trades - Indian Monsoon Gyres Province,43.0,-11.5
MONS,Trades - Indian Monsoon Gyres Province,43.0,-12.0
MONS,Trades - Indian Monsoon Gyres Province,43.5,-12.0
MONS,Trades - Indian Monsoon Gyres Province,44.5,-12.0
MONS,Trades - Indian Monsoon Gyres Province,44.0,-12.0
MONS,Trades - Indian Monsoon Gyres Province,44.5,-12.0
MONS,Trades - Indian Monsoon Gyres Province,44.5,-12.5
MONS,Trades - Indian Monsoon Gyres Province,44.5,-12.0
MONS,Trades - Indian Monsoon Gyres Province,43.5,-12.5
MONS,Trades - Indian Monsoon Gyres Province,43.5,-12.0
MONS,Trades - Indian Monsoon Gyres Province,43.5,-12.5
MONS,Trades - Indian Monsoon Gyres Province,44.0,-12.5
MONS,Trades - Indian Monsoon Gyres Province,43.5,-12.5
ISSG,Trades - Indian S. Subtropical Gyre Province,117.5,-16.5
ISSG,Trades - Indian S. Subtropical Gyre Province,117.5,-17.5
ISSG,Trades - Indian S. Subtropical Gyre Province,117.5,-18.5
ISSG,Trades - Indian S. Subtropical Gyre Province,116.5,-18.5
ISSG,Trades - Indian S. Subtropical Gyre Province,115.5,-18.5
ISSG,Trades - Indian S. Subtropical Gyre Province,115.5,-19.5
ISSG,Trades - Indian S. Subtropical Gyre Province,115.5,-20.5
ISSG,Trades - Indian S. Subtropical Gyre Province,114.5,-20.5
ISSG,Trades - Indian S. Subtropical Gyre Province,113.5,-20.5
ISSG,Trades - Indian S. Subtropical Gyre Province,112.5,-20.5
ISSG,Trades - Indian S. Subtropical Gyre Province,111.5,-20.5
ISSG,Trades - Indian S. Subtropical Gyre Province,111.5,-21.5
ISSG,Trades - Indian S. Subtropical Gyre Province,111.5,-22.5
ISSG,Trades - Indian S. Subtropical Gyre Province,111.5,-23.5
ISSG,Trades - Indian S. Subtropical Gyre Province,111.5,-24.5
ISSG,Trades - Indian S. Subtropical Gyre Province,111.5,-25.5
ISSG,Trades - Indian S. Subtropical Gyre Province,111.5,-26.5
ISSG,Trades - Indian S. Subtropical Gyre Province,110.5,-26.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-26.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-28.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-30.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-31.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-32.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-34.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-36.5
ISSG,Trades - Indian S. Subtropical Gyre Province,109.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,108.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,107.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,106.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,105.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,104.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,103.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,102.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,101.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,100.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,99.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,98.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,97.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,96.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,95.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,94.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,94.5,-36.5
ISSG,Trades - Indian S. Subtropical Gyre Province,94.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,93.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,92.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,91.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,90.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,89.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,88.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,87.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,86.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,86.5,-34.5
ISSG,Trades - Indian S. Subtropical Gyre Province,86.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,85.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,84.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,83.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,82.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,81.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,80.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,79.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,78.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,77.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,76.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,75.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,74.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,73.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,72.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,71.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,70.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,69.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,68.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,67.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,66.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,65.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,64.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,64.5,-34.5
ISSG,Trades - Indian S. Subtropical Gyre Province,64.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,63.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,62.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,61.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,60.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,59.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,58.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,57.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,56.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,55.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,54.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,54.5,-36.5
ISSG,Trades - Indian S. Subtropical Gyre Province,54.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,53.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,52.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,51.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,49.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,48.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,47.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,46.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,45.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,44.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,43.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,42.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,41.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,40.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,39.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,38.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,37.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,36.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,35.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,34.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,33.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,32.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,31.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,30.5,-37.5
ISSG,Trades - Indian S. Subtropical Gyre Province,30.5,-36.5
ISSG,Trades - Indian S. Subtropical Gyre Province,30.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,31.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,32.5,-35.5
ISSG,Trades - Indian S. Subtropical Gyre Province,32.5,-34.5
ISSG,Trades - Indian S. Subtropical Gyre Province,32.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,33.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,34.5,-33.5
ISSG,Trades - Indian S. Subtropical Gyre Province,34.5,-32.5
ISSG,Trades - Indian S. Subtropical Gyre Province,34.5,-31.5
ISSG,Trades - Indian S. Subtropical Gyre Province,35.5,-31.5
ISSG,Trades - Indian S. Subtropical Gyre Province,36.5,-31.5
ISSG,Trades - Indian S. Subtropical Gyre Province,36.5,-30.5
ISSG,Trades - Indian S. Subtropical Gyre Province,36.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,37.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,38.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,39.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,40.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,40.5,-28.5
ISSG,Trades - Indian S. Subtropical Gyre Province,40.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,41.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,42.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,43.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,44.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,45.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,46.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,46.5,-28.5
ISSG,Trades - Indian S. Subtropical Gyre Province,46.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,47.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,48.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,49.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-29.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-28.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-27.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-26.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-25.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-24.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-23.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-22.5
ISSG,Trades - Indian S. Subtropical Gyre Province,50.5,-21.5
ISSG,Trades - Indian S. Subtropical Gyre Province,51.5,-21.5
ISSG,Trades - Indian S. Subtropical Gyre Province,52.5,-21.5
ISSG,Trades - Indian S. Subtropical Gyre Province,52.5,-20.5
ISSG,Trades - Indian S. Subtropical Gyre Province,52.5,-19.5
